feature_a,feature_b,n,covariance
range_atr_ratio,fvg_size_atr,288,0.769468900756611
range_atr_ratio,bars_since_fvg,288,-140.007246837811
range_atr_ratio,fvg_mitigated,288,0.00989547741611872
range_atr_ratio,active_fvg_count_50,288,-0.49701644018777
range_atr_ratio,inside_order_block,288,0.0318518612728655
range_atr_ratio,distance_ob_atr,288,0.688836380557217
range_atr_ratio,ob_size_atr,288,-0.0375099711784467
range_atr_ratio,bars_since_ob,288,-358.688900103376
range_atr_ratio,ob_invalidated,288,-0.00405348447104856
range_atr_ratio,active_ob_count_50,288,-0.0349100906654388
range_atr_ratio,bsl_count_previous_100,288,0.0139941052473883
range_atr_ratio,ssl_count_previous_100,288,0.0309921751046057
range_atr_ratio,active_bsl_count,288,-0.198632225573866
range_atr_ratio,active_ssl_count,288,-0.275787714245383
range_atr_ratio,distance_nearest_bsl_atr,288,0.0212901244665595
range_atr_ratio,distance_nearest_ssl_atr,288,-1.13944857214125
range_atr_ratio,equal_levels_previous_100,288,-0.0370485261688068
range_atr_ratio,liquidity_imbalance_100,288,-0.00423352389444029
body_atr_ratio,body_atr_ratio,288,0.419101264013127
body_atr_ratio,price_to_confirm_close,288,0.0164516912993084
body_atr_ratio,volume_mean_20,288,-42.7040515196252
body_atr_ratio,volume_std_20,288,-17.2597938330757
body_atr_ratio,volume_ratio_20,288,0.924231151683227
body_atr_ratio,volume_zscore_20,288,1.54632298778447
body_atr_ratio,previous_pivot_price,288,-168.216376142357
body_atr_ratio,distance_previous_pivot,288,0.0382268278114411
body_atr_ratio,bars_previous_pivot,288,8.80609372532655
body_atr_ratio,swing_size_atr,288,0.43623846812434
body_atr_ratio,swept_index,288,-775.169743739955
body_atr_ratio,resolved_index,288,-775.105129690822
body_atr_ratio,bars_since_structure_event,288,8.37285788417064
body_atr_ratio,distance_last_structure_event_atr,288,0.923478309952034
body_atr_ratio,bos_count_previous_20,288,0.000412588578731184
body_atr_ratio,choch_count_previous_20,288,-0.00616612502710192
body_atr_ratio,near_equal_level,288,0.00483576754546305
body_atr_ratio,distance_equal_level_atr,288,-0.0172214153297748
body_atr_ratio,bars_since_equal_level,288,-206.001109939923
body_atr_ratio,inside_fvg,288,-0.0113249922198812
body_atr_ratio,distance_fvg_atr,288,0.0004006582058019
body_atr_ratio,fvg_size_atr,288,0.460537439985928
body_atr_ratio,bars_since_fvg,288,-47.5556604739684
body_atr_ratio,fvg_mitigated,288,0.0038482065289687
body_atr_ratio,active_fvg_count_50,288,-0.226170797525024
body_atr_ratio,inside_order_block,288,0.0187541256418161
body_atr_ratio,distance_ob_atr,288,0.244558408140501
body_atr_ratio,ob_size_atr,288,-0.00559455561141526
body_atr_ratio,bars_since_ob,288,-107.664773617425
body_atr_ratio,ob_invalidated,288,-0.00362081188320938
body_atr_ratio,active_ob_count_50,288,-0.00548538251931057
body_atr_ratio,bsl_count_previous_100,288,0.0108023868106339
body_atr_ratio,ssl_count_previous_100,288,0.0211331442019223
body_atr_ratio,active_bsl_count,288,-0.040243242301946
body_atr_ratio,active_ssl_count,288,-0.316505693264523
body_atr_ratio,distance_nearest_bsl_atr,288,0.280183702346977
body_atr_ratio,distance_nearest_ssl_atr,288,0.200608817102637
body_atr_ratio,equal_levels_previous_100,288,0.00576707698024306
body_atr_ratio,liquidity_imbalance_100,288,0.0188719168790312
price_to_confirm_close,price_to_confirm_close,288,1.46315175577262
price_to_confirm_close,volume_mean_20,288,-30.7029803695941
price_to_confirm_close,volume_std_20,288,-19.911254039415
price_to_confirm_close,volume_ratio_20,288,1.22060231372066
price_to_confirm_close,volume_zscore_20,288,1.42291128147774
price_to_confirm_close,previous_pivot_price,288,-581.483776958117
price_to_confirm_close,distance_previous_pivot,288,-2.68228760955943
price_to_confirm_close,bars_previous_pivot,288,7.72927739610226
price_to_confirm_close,swing_size_atr,288,2.96586592849656
price_to_confirm_close,swept_index,288,-507.013356660579
price_to_confirm_close,resolved_index,288,-507.01890949041
price_to_confirm_close,bars_since_structure_event,288,6.05643855651153
price_to_confirm_close,distance_last_structure_event_atr,288,1.79661178447978
price_to_confirm_close,bos_count_previous_20,288,0.00197418105757665
price_to_confirm_close,choch_count_previous_20,288,0.0137661771783571
price_to_confirm_close,near_equal_level,288,-0.105175721029614
price_to_confirm_close,distance_equal_level_atr,288,0.255868391072904
price_to_confirm_close,bars_since_equal_level,288,-808.523219290373
price_to_confirm_close,inside_fvg,288,-0.0990288600704053
price_to_confirm_close,distance_fvg_atr,288,0.266555334964281
price_to_confirm_close,fvg_size_atr,288,1.04696743977991
price_to_confirm_close,bars_since_fvg,288,-229.539848434966
price_to_confirm_close,fvg_mitigated,288,-0.0218592563409689
price_to_confirm_close,active_fvg_count_50,288,-0.219308830286546
price_to_confirm_close,inside_order_block,288,0.0171995072314126
price_to_confirm_close,distance_ob_atr,288,2.32687754766189
price_to_confirm_close,ob_size_atr,288,0.10505577082676
price_to_confirm_close,bars_since_ob,288,-495.475403266906
price_to_confirm_close,ob_invalidated,288,-0.0453817511351089
price_to_confirm_close,active_ob_count_50,288,0.0143389870452296
price_to_confirm_close,bsl_count_previous_100,288,0.336475276509118
price_to_confirm_close,ssl_count_previous_100,288,-0.321514600917192
price_to_confirm_close,active_bsl_count,288,-0.143220408579904
price_to_confirm_close,active_ssl_count,288,-0.0566127257592153
price_to_confirm_close,distance_nearest_bsl_atr,288,-6.91071009641426
price_to_confirm_close,distance_nearest_ssl_atr,288,9.87174992289925
price_to_confirm_close,equal_levels_previous_100,288,0.0915784951045761
price_to_confirm_close,liquidity_imbalance_100,288,-0.00690756453629816
volume_mean_20,volume_mean_20,288,405207.291942387
volume_mean_20,volume_std_20,288,205560.792993952
volume_mean_20,volume_ratio_20,288,-503.06780955461
volume_mean_20,volume_zscore_20,288,-779.735961270388
volume_mean_20,previous_pivot_price,288,232189.344992499
volume_mean_20,distance_previous_pivot,288,33423.632641611
volume_mean_20,bars_previous_pivot,288,-22282.823779278
volume_mean_20,swing_size_atr,288,-2761.95539914503
volume_mean_20,swept_index,288,405821.152839479
volume_mean_20,resolved_index,288,405853.735273906
volume_mean_20,bars_since_structure_event,288,-51016.7786101433
volume_mean_20,distance_last_structure_event_atr,288,-3003.20032506521
volume_mean_20,bos_count_previous_20,288,25.149800377468
volume_mean_20,choch_count_previous_20,288,22.7281625048393
volume_mean_20,near_equal_level,288,22.0459228610143
volume_mean_20,distance_equal_level_atr,288,-172.147874561992
volume_mean_20,bars_since_equal_level,288,465452.861766841
volume_mean_20,inside_fvg,288,-0.103088704994194
volume_mean_20,distance_fvg_atr,288,9.60554097439124
volume_mean_20,fvg_size_atr,288,-427.323857428254
volume_mean_20,bars_since_fvg,288,308777.442191734
volume_mean_20,fvg_mitigated,288,-8.51944686411151
volume_mean_20,active_fvg_count_50,288,-12.831093931475
volume_mean_20,inside_order_block,288,-2.26823461091754
volume_mean_20,distance_ob_atr,288,-1822.33258205792
volume_mean_20,ob_size_atr,288,-230.809230546978
volume_mean_20,bars_since_ob,288,381948.178012486
volume_mean_20,ob_invalidated,288,-3.40790747193186
volume_mean_20,active_ob_count_50,288,53.5777584204414
volume_mean_20,bsl_count_previous_100,288,45.8711575687185
volume_mean_20,ssl_count_previous_100,288,41.0037468544328
volume_mean_20,active_bsl_count,288,112.342248596593
volume_mean_20,active_ssl_count,288,-159.318342286101
volume_mean_20,distance_nearest_bsl_atr,288,-563.232162235614
volume_mean_20,distance_nearest_ssl_atr,288,-2193.07658380217
volume_mean_20,equal_levels_previous_100,288,-21.6718762098335
volume_mean_20,liquidity_imbalance_100,288,21.3811711515694
volume_std_20,volume_std_20,288,187160.624189367
volume_std_20,volume_ratio_20,288,-233.260113204895
volume_std_20,volume_zscore_20,288,-465.972059733224
volume_std_20,previous_pivot_price,288,104119.885411829
volume_std_20,distance_previous_pivot,288,18112.9122906791
volume_std_20,bars_previous_pivot,288,-4256.38656077776
volume_std_20,swing_size_atr,288,-1296.94915632765
volume_std_20,swept_index,288,106276.996958976
volume_std_20,resolved_index,288,106304.431469207
volume_std_20,bars_since_structure_event,288,-14145.0079646921
volume_std_20,distance_last_structure_event_atr,288,-1261.14657010241
volume_std_20,bos_count_previous_20,288,7.83660986091919
volume_std_20,choch_count_previous_20,288,15.6705816336446
volume_std_20,near_equal_level,288,3.88589196287326
volume_std_20,distance_equal_level_atr,288,-89.0634478852861
volume_std_20,bars_since_equal_level,288,120683.655156619
volume_std_20,inside_fvg,288,-3.30020219363489
volume_std_20,distance_fvg_atr,288,12.9953497404108
volume_std_20,fvg_size_atr,288,-212.231190895118
volume_std_20,bars_since_fvg,288,139381.971577056
volume_std_20,fvg_mitigated,288,-13.7958526494095
volume_std_20,active_fvg_count_50,288,-69.36386870708
volume_std_20,inside_order_block,288,-6.01639742204583
volume_std_20,distance_ob_atr,288,-811.858882417789
volume_std_20,ob_size_atr,288,-116.941503012207
volume_std_20,bars_since_ob,288,75309.9872096747
volume_std_20,ob_invalidated,288,-1.83963317222781
volume_std_20,active_ob_count_50,288,19.94198430838
volume_std_20,bsl_count_previous_100,288,8.36311057967523
volume_std_20,ssl_count_previous_100,288,14.3447250853853
volume_std_20,active_bsl_count,288,-27.4315103165526
volume_std_20,active_ssl_count,288,2.48571998556995
volume_std_20,distance_nearest_bsl_atr,288,-121.416971785951
volume_std_20,distance_nearest_ssl_atr,288,-1175.87536867579
volume_std_20,equal_levels_previous_100,288,3.7723194998911
volume_std_20,liquidity_imbalance_100,288,0.516351271371409
volume_ratio_20,volume_ratio_20,288,15.5250470624656
volume_ratio_20,volume_zscore_20,288,22.9284298110828
volume_ratio_20,previous_pivot_price,288,-1237.64784491266
volume_ratio_20,distance_previous_pivot,288,-113.759827485211
volume_ratio_20,bars_previous_pivot,288,-2.15882058096505
volume_ratio_20,swing_size_atr,288,-4.17123904906861
volume_ratio_20,swept_index,288,-2213.96867035065
volume_ratio_20,resolved_index,288,-2213.98394062348
volume_ratio_20,bars_since_structure_event,288,152.967718089447
volume_ratio_20,distance_last_structure_event_atr,288,7.17821145874281
volume_ratio_20,bos_count_previous_20,288,-0.0668831928304387
volume_ratio_20,choch_count_previous_20,288,-0.0588981972408778
volume_ratio_20,near_equal_level,288,-0.0620341048992325
volume_ratio_20,distance_equal_level_atr,288,-0.29066004413138
volume_ratio_20,bars_since_equal_level,288,-198.763352272398
volume_ratio_20,inside_fvg,288,-0.0797325575226398
volume_ratio_20,distance_fvg_atr,288,0.388691541714647
volume_ratio_20,fvg_size_atr,288,2.84984554468402
volume_ratio_20,bars_since_fvg,288,-479.75145469134
volume_ratio_20,fvg_mitigated,288,0.0569096771020265
volume_ratio_20,active_fvg_count_50,288,-1.2519606454801
volume_ratio_20,inside_order_block,288,0.12318507643747
volume_ratio_20,distance_ob_atr,288,8.18556553532993
volume_ratio_20,ob_size_atr,288,-0.146337800965323
volume_ratio_20,bars_since_ob,288,-1105.79690217832
volume_ratio_20,ob_invalidated,288,0.06387152242831
volume_ratio_20,active_ob_count_50,288,-0.173774264671978
volume_ratio_20,bsl_count_previous_100,288,0.0471315730683561
volume_ratio_20,ssl_count_previous_100,288,-0.0364247580395016
volume_ratio_20,active_bsl_count,288,-0.551825714315836
volume_ratio_20,active_ssl_count,288,0.168497678026202
volume_ratio_20,distance_nearest_bsl_atr,288,-1.50927765856436
volume_ratio_20,distance_nearest_ssl_atr,288,-2.69389329748949
volume_ratio_20,equal_levels_previous_100,288,-0.035824725855654
volume_ratio_20,liquidity_imbalance_100,288,-0.108442937798441
volume_zscore_20,volume_zscore_20,288,37.0647469494728
volume_zscore_20,previous_pivot_price,288,-1814.87469757256
volume_zscore_20,distance_previous_pivot,288,-179.447737071951
volume_zscore_20,bars_previous_pivot,288,-21.9881605715619
volume_zscore_20,swing_size_atr,288,-6.66292951151096
volume_zscore_20,swept_index,288,-3635.45805207525
volume_zscore_20,resolved_index,288,-3635.51131808497
volume_zscore_20,bars_since_structure_event,288,168.421936019721
volume_zscore_20,distance_last_structure_event_atr,288,8.56038869079199
volume_zscore_20,bos_count_previous_20,288,-0.117639892308918
volume_zscore_20,choch_count_previous_20,288,-0.109902992138972
volume_zscore_20,near_equal_level,288,-0.0283368289328053
volume_zscore_20,distance_equal_level_atr,288,-0.535813529350473
volume_zscore_20,bars_since_equal_level,288,-173.265446175019
volume_zscore_20,inside_fvg,288,-0.0925094562427117
volume_zscore_20,distance_fvg_atr,288,0.547177786908153
volume_zscore_20,fvg_size_atr,288,3.6583675408092
volume_zscore_20,bars_since_fvg,288,-952.021926070519
volume_zscore_20,fvg_mitigated,288,0.0983232726478297
volume_zscore_20,active_fvg_count_50,288,-2.03934466693596
volume_zscore_20,inside_order_block,288,0.25048068583947
volume_zscore_20,distance_ob_atr,288,10.3664657669306
volume_zscore_20,ob_size_atr,288,-0.315525858889545
volume_zscore_20,bars_since_ob,288,-1213.68753197007
volume_zscore_20,ob_invalidated,288,0.107708654364402
volume_zscore_20,active_ob_count_50,288,-0.303690693457942
volume_zscore_20,bsl_count_previous_100,288,0.137154770887226
volume_zscore_20,ssl_count_previous_100,288,0.0453526947337768
volume_zscore_20,active_bsl_count,288,-0.764096065407902
volume_zscore_20,active_ssl_count,288,0.155002404633854
volume_zscore_20,distance_nearest_bsl_atr,288,-1.43320949311859
volume_zscore_20,distance_nearest_ssl_atr,288,-5.28623730162302
volume_zscore_20,equal_levels_previous_100,288,-0.189852005907788
volume_zscore_20,liquidity_imbalance_100,288,-0.170838572056066
previous_pivot_price,previous_pivot_price,288,4946823.37847222
previous_pivot_price,distance_previous_pivot,288,88280.2809445171
previous_pivot_price,bars_previous_pivot,288,-6785.47387969415
previous_pivot_price,swing_size_atr,288,-4094.21988580084
previous_pivot_price,swept_index,288,2203340.54477594
previous_pivot_price,resolved_index,288,2203319.45736546
previous_pivot_price,bars_since_structure_event,288,-12835.16686024
previous_pivot_price,distance_last_structure_event_atr,288,-8464.90435039352
previous_pivot_price,bos_count_previous_20,288,47.8181983159118
previous_pivot_price,choch_count_previous_20,288,-14.7572348044909
previous_pivot_price,near_equal_level,288,116.403140727836
previous_pivot_price,distance_equal_level_atr,288,-31.6646145699998
previous_pivot_price,bars_since_equal_level,288,3780782.80916086
previous_pivot_price,inside_fvg,288,190.066601335656
previous_pivot_price,distance_fvg_atr,288,-215.446339447829
previous_pivot_price,fvg_size_atr,288,-1426.06433656189
previous_pivot_price,bars_since_fvg,288,1035157.06501645
previous_pivot_price,fvg_mitigated,288,25.8416811846692
previous_pivot_price,active_fvg_count_50,288,298.499963704994
previous_pivot_price,inside_order_block,288,177.583914053426
previous_pivot_price,distance_ob_atr,288,-9811.99408309946
previous_pivot_price,ob_size_atr,288,304.638003857756
previous_pivot_price,bars_since_ob,288,3403140.60489257
previous_pivot_price,ob_invalidated,288,-39.6892179636082
previous_pivot_price,active_ob_count_50,288,65.0943670150988
previous_pivot_price,bsl_count_previous_100,288,-76.5025164537359
previous_pivot_price,ssl_count_previous_100,288,181.966015776229
previous_pivot_price,active_bsl_count,288,2273.12716560201
previous_pivot_price,active_ssl_count,288,-3085.11361546651
previous_pivot_price,distance_nearest_bsl_atr,288,3156.90231807267
previous_pivot_price,distance_nearest_ssl_atr,288,-7242.20118812114
previous_pivot_price,equal_levels_previous_100,288,-347.666255323267
previous_pivot_price,liquidity_imbalance_100,288,401.445456050687
distance_previous_pivot,distance_previous_pivot,288,40310.8652177398
distance_previous_pivot,bars_previous_pivot,288,17642.0381309282
distance_previous_pivot,swing_size_atr,288,2107.3652312152
distance_previous_pivot,swept_index,288,104775.100213536
distance_previous_pivot,resolved_index,288,104805.260150503
distance_previous_pivot,bars_since_structure_event,288,-3969.82863917925
distance_previous_pivot,distance_last_structure_event_atr,288,817.77548214106
distance_previous_pivot,bos_count_previous_20,288,0.00957280778164918
distance_previous_pivot,choch_count_previous_20,288,-1.9993164440573
distance_previous_pivot,near_equal_level,288,3.12115877855207
distance_previous_pivot,distance_equal_level_atr,288,249.563091039374
distance_previous_pivot,bars_since_equal_level,288,224119.569160134
distance_previous_pivot,inside_fvg,288,-8.36894780778165
distance_previous_pivot,distance_fvg_atr,288,14.0355354702323
distance_previous_pivot,fvg_size_atr,288,-81.2081508199303
distance_previous_pivot,bars_since_fvg,288,167583.494017373
distance_previous_pivot,fvg_mitigated,288,-3.39389155052264
distance_previous_pivot,active_fvg_count_50,288,33.5281558507549
distance_previous_pivot,inside_order_block,288,4.13603368176538
distance_previous_pivot,distance_ob_atr,288,318.368779679623
distance_previous_pivot,ob_size_atr,288,-14.4571599525164
distance_previous_pivot,bars_since_ob,288,187285.112169715
distance_previous_pivot,ob_invalidated,288,1.2401035617499
distance_previous_pivot,active_ob_count_50,288,2.84857723577236
distance_previous_pivot,bsl_count_previous_100,288,-8.17416763453349
distance_previous_pivot,ssl_count_previous_100,288,-21.5990641937669
distance_previous_pivot,active_bsl_count,288,81.994141381146
distance_previous_pivot,active_ssl_count,288,-285.859317532907
distance_previous_pivot,distance_nearest_bsl_atr,288,532.040871375273
distance_previous_pivot,distance_nearest_ssl_atr,288,1554.86011255628
distance_previous_pivot,equal_levels_previous_100,288,0.0723057007355826
distance_previous_pivot,liquidity_imbalance_100,288,29.5427129509188
bars_previous_pivot,bars_previous_pivot,288,28585.9729844173
bars_previous_pivot,swing_size_atr,288,2027.46401927955
bars_previous_pivot,swept_index,288,37933.3566226288
bars_previous_pivot,resolved_index,288,37954.6960414247
bars_previous_pivot,bars_since_structure_event,288,10784.514324429
bars_previous_pivot,distance_last_structure_event_atr,288,1189.73277516621
bars_previous_pivot,bos_count_previous_20,288,-5.96838704994193
bars_previous_pivot,choch_count_previous_20,288,-4.53249612853271
bars_previous_pivot,near_equal_level,288,-8.16131920247775
bars_previous_pivot,distance_equal_level_atr,288,164.07658492907
bars_previous_pivot,bars_since_equal_level,288,-5434.83892276423
bars_previous_pivot,inside_fvg,288,-12.0178934378629
bars_previous_pivot,distance_fvg_atr,288,15.7155291191417
bars_previous_pivot,fvg_size_atr,288,66.8247061325221
bars_previous_pivot,bars_since_fvg,288,49983.2383614015
bars_previous_pivot,fvg_mitigated,288,-5.96406794425089
bars_previous_pivot,active_fvg_count_50,288,-18.5096181765389
bars_previous_pivot,inside_order_block,288,-0.342044134727062
bars_previous_pivot,distance_ob_atr,288,690.812977638474
bars_previous_pivot,ob_size_atr,288,18.2760824387156
bars_previous_pivot,bars_since_ob,288,21107.8383420441
bars_previous_pivot,ob_invalidated,288,3.425764614789
bars_previous_pivot,active_ob_count_50,288,-13.0632984901277
bars_previous_pivot,bsl_count_previous_100,288,-23.7516453735966
bars_previous_pivot,ssl_count_previous_100,288,-34.4190016453735
bars_previous_pivot,active_bsl_count,288,-39.662904084398
bars_previous_pivot,active_ssl_count,288,20.9726214672861
bars_previous_pivot,distance_nearest_bsl_atr,288,416.628287993252
bars_previous_pivot,distance_nearest_ssl_atr,288,1594.72392698236
bars_previous_pivot,equal_levels_previous_100,288,12.7640582655827
bars_previous_pivot,liquidity_imbalance_100,288,-1.77743080260826
swing_size_atr,swing_size_atr,288,285.374210080723
swing_size_atr,swept_index,288,2043.09178854265
swing_size_atr,resolved_index,288,2045.01838845799
swing_size_atr,bars_since_structure_event,288,664.152092312872
swing_size_atr,distance_last_structure_event_atr,288,167.894511307834
swing_size_atr,bos_count_previous_20,288,-0.414548109914803
swing_size_atr,choch_count_previous_20,288,-0.559463098322595
swing_size_atr,near_equal_level,288,-0.770348682018714
swing_size_atr,distance_equal_level_atr,288,19.0567159438487
swing_size_atr,bars_since_equal_level,288,-2106.39866665373
swing_size_atr,inside_fvg,288,-1.55093048989511
swing_size_atr,distance_fvg_atr,288,2.27513084479388
swing_size_atr,fvg_size_atr,288,4.08575799115483
swing_size_atr,bars_since_fvg,288,3361.52684107293
swing_size_atr,fvg_mitigated,288,-0.639231758564288
swing_size_atr,active_fvg_count_50,288,1.51002860713435
swing_size_atr,inside_order_block,288,-0.0308861981345951
swing_size_atr,distance_ob_atr,288,104.983975619778
swing_size_atr,ob_size_atr,288,2.87159121803924
swing_size_atr,bars_since_ob,288,-129.921231247172
swing_size_atr,ob_invalidated,288,0.0894244842504558
swing_size_atr,active_ob_count_50,288,-0.799401871511802
swing_size_atr,bsl_count_previous_100,288,0.0806653432215517
swing_size_atr,ssl_count_previous_100,288,-3.78027544267012
swing_size_atr,active_bsl_count,288,-5.64887522850469
swing_size_atr,active_ssl_count,288,1.08247219840569
swing_size_atr,distance_nearest_bsl_atr,288,15.6305727731867
swing_size_atr,distance_nearest_ssl_atr,288,267.949850765019
swing_size_atr,equal_levels_previous_100,288,1.84718420617779
swing_size_atr,liquidity_imbalance_100,288,-0.352217677973157
swept_index,swept_index,288,70979347.7642155
swept_index,resolved_index,288,70979139.8775164
swept_index,bars_since_structure_event,288,-56745.7655826559
swept_index,distance_last_structure_event_atr,288,-13888.9712420085
swept_index,bos_count_previous_20,288,-99.9220020325204
swept_index,choch_count_previous_20,288,-45.8712011227255
swept_index,near_equal_level,288,867.890800425862
swept_index,distance_equal_level_atr,288,-6078.53554393433
swept_index,bars_since_equal_level,288,14662640.0221399
swept_index,inside_fvg,288,758.405669279907
swept_index,distance_fvg_atr,288,-1271.15477825575
swept_index,fvg_size_atr,288,2841.44254311756
swept_index,bars_since_fvg,288,3171781.01434863
swept_index,fvg_mitigated,288,166.142639372823
swept_index,active_fvg_count_50,288,1341.28241144019
swept_index,inside_order_block,288,-89.8960511033682
swept_index,distance_ob_atr,288,-15137.1276876225
swept_index,ob_size_atr,288,-1102.11746894624
swept_index,bars_since_ob,288,12151017.1724013
swept_index,ob_invalidated,288,483.652826171119
swept_index,active_ob_count_50,288,-135.14343786295
swept_index,bsl_count_previous_100,288,-46.5472319008904
swept_index,ssl_count_previous_100,288,-411.422123015873
swept_index,active_bsl_count,288,672.009932733254
swept_index,active_ssl_count,288,37001.7120959156
swept_index,distance_nearest_bsl_atr,288,-3500.81886410662
swept_index,distance_nearest_ssl_atr,288,5796.28637730144
swept_index,equal_levels_previous_100,288,443.215132597755
swept_index,liquidity_imbalance_100,288,-1808.52316344857
resolved_index,resolved_index,288,70978932.9614789
resolved_index,bars_since_structure_event,288,-56748.2489353464
resolved_index,distance_last_structure_event_atr,288,-13888.2914159991
resolved_index,bos_count_previous_20,288,-99.9443960511035
resolved_index,choch_count_previous_20,288,-45.8613046844754
resolved_index,near_equal_level,288,867.883952768099
resolved_index,distance_equal_level_atr,288,-6077.92059423178
resolved_index,bars_since_equal_level,288,14662524.6640534
resolved_index,inside_fvg,288,758.413908246225
resolved_index,distance_fvg_atr,288,-1271.2025329339
resolved_index,fvg_size_atr,288,2841.40620356697
resolved_index,bars_since_fvg,288,3171897.18418506
resolved_index,fvg_mitigated,288,166.154181184668
resolved_index,active_fvg_count_50,288,1341.09509291521
resolved_index,inside_order_block,288,-89.9140534262487
resolved_index,distance_ob_atr,288,-15136.1395426946
resolved_index,ob_size_atr,288,-1102.15004504485
resolved_index,bars_since_ob,288,12151128.561266
resolved_index,ob_invalidated,288,483.66279519938
resolved_index,active_ob_count_50,288,-135.157955865273
resolved_index,bsl_count_previous_100,288,-46.5683313975998
resolved_index,ssl_count_previous_100,288,-411.42939411537
resolved_index,active_bsl_count,288,671.838898567558
resolved_index,active_ssl_count,288,37001.7096883469
resolved_index,distance_nearest_bsl_atr,288,-3499.81039189575
resolved_index,distance_nearest_ssl_atr,288,5797.11422396368
resolved_index,equal_levels_previous_100,288,443.19289585753
resolved_index,liquidity_imbalance_100,288,-1808.53117590755
bars_since_structure_event,bars_since_structure_event,288,90532.9005032908
bars_since_structure_event,distance_last_structure_event_atr,288,2807.3899311682
bars_since_structure_event,bos_count_previous_20,288,-16.84262485482
bars_since_structure_event,choch_count_previous_20,288,-24.8834688346883
bars_since_structure_event,near_equal_level,288,-5.07820363917925
bars_since_structure_event,distance_equal_level_atr,288,-11.1204423072645
bars_since_structure_event,bars_since_equal_level,288,-55105.0255516841
bars_since_structure_event,inside_fvg,288,23.6091753774681
bars_since_structure_event,distance_fvg_atr,288,-47.4812166379486
bars_since_structure_event,fvg_size_atr,288,234.514949198753
bars_since_structure_event,bars_since_fvg,288,-75766.9202477739
bars_since_structure_event,fvg_mitigated,288,4.97560975609756
bars_since_structure_event,active_fvg_count_50,288,-29.5650406504065
bars_since_structure_event,inside_order_block,288,0.353077816492452
bars_since_structure_event,distance_ob_atr,288,1702.60631278031
bars_since_structure_event,ob_size_atr,288,51.259408793905
bars_since_structure_event,bars_since_ob,288,90265.9709639954
bars_since_structure_event,ob_invalidated,288,14.6438250096787
bars_since_structure_event,active_ob_count_50,288,-53.1869918699186
bars_since_structure_event,bsl_count_previous_100,288,-23.2051877661634
bars_since_structure_event,ssl_count_previous_100,288,-3.10240030971738
bars_since_structure_event,active_bsl_count,288,42.4759969028261
bars_since_structure_event,active_ssl_count,288,39.4457994579946
bars_since_structure_event,distance_nearest_bsl_atr,288,226.021353491591
bars_since_structure_event,distance_nearest_ssl_atr,288,412.878613845124
bars_since_structure_event,equal_levels_previous_100,288,39.6372435152923
bars_since_structure_event,liquidity_imbalance_100,288,2.46571173411174
distance_last_structure_event_atr,distance_last_structure_event_atr,288,410.870029842442
distance_last_structure_event_atr,bos_count_previous_20,288,-0.605203761665101
distance_last_structure_event_atr,choch_count_previous_20,288,-0.912140908218448
distance_last_structure_event_atr,near_equal_level,288,-1.1645395557044
distance_last_structure_event_atr,distance_equal_level_atr,288,15.9700602669022
distance_last_structure_event_atr,bars_since_equal_level,288,-10152.7361586918
distance_last_structure_event_atr,inside_fvg,288,-0.705653905224649
distance_last_structure_event_atr,distance_fvg_atr,288,0.896452268505615
distance_last_structure_event_atr,fvg_size_atr,288,10.5383426361298
distance_last_structure_event_atr,bars_since_fvg,288,-936.934481704658
distance_last_structure_event_atr,fvg_mitigated,288,-0.278997847754159
distance_last_structure_event_atr,active_fvg_count_50,288,0.367292522224231
distance_last_structure_event_atr,inside_order_block,288,-0.811748941894911
distance_last_structure_event_atr,distance_ob_atr,288,282.32158821233
distance_last_structure_event_atr,ob_size_atr,288,5.29692628081678
distance_last_structure_event_atr,bars_since_ob,288,722.637279182625
distance_last_structure_event_atr,ob_invalidated,288,0.637813665623572
distance_last_structure_event_atr,active_ob_count_50,288,-1.80499004092146
distance_last_structure_event_atr,bsl_count_previous_100,288,-0.55634671297256
distance_last_structure_event_atr,ssl_count_previous_100,288,-1.64146495147444
distance_last_structure_event_atr,active_bsl_count,288,-7.40446432678773
distance_last_structure_event_atr,active_ssl_count,288,-4.35024284185276
distance_last_structure_event_atr,distance_nearest_bsl_atr,288,20.8123811620781
distance_last_structure_event_atr,distance_nearest_ssl_atr,288,146.182154249705
distance_last_structure_event_atr,equal_levels_previous_100,288,3.94307508736687
distance_last_structure_event_atr,liquidity_imbalance_100,288,-0.633145788518742
bos_count_previous_20,bos_count_previous_20,288,0.0495426829268291
bos_count_previous_20,choch_count_previous_20,288,-0.0039924506387921
bos_count_previous_20,near_equal_level,288,-0.0112514518002323
bos_count_previous_20,distance_equal_level_atr,288,0.021695915762481
bos_count_previous_20,bars_since_equal_level,288,90.5564024390242
bos_count_previous_20,inside_fvg,288,-0.00141550522648085
bos_count_previous_20,distance_fvg_atr,288,0.0100665122153289
bos_count_previous_20,fvg_size_atr,288,0.040686654813275
bos_count_previous_20,bars_since_fvg,288,76.9926684088269
bos_count_previous_20,fvg_mitigated,288,-0.00370209059233447
bos_count_previous_20,active_fvg_count_50,288,0.0843858885017423
bos_count_previous_20,inside_order_block,288,-0.00174216027874564
bos_count_previous_20,distance_ob_atr,288,-0.316576223343761
bos_count_previous_20,ob_size_atr,288,-0.0072906224029206
bos_count_previous_20,bars_since_ob,288,20.783318815331
